1512374947883,11458,11459
1512374949002,11457,11459
1512374949692,11457,11458
1512374951106,11454,11462
1512374951904,11414,11457
1512374952856,11444,11456
1512374953498,11444,11456.8710331
1512374955170,11445,11446
1512374956039,11445,11446
1512374956830,11444,11445
1512374957464,11421,11445
1512374958317,11444,11445
1512374959952,11425,11438
1512374960737,11425,11437
1512374961541,11426,11436
1512374963187,11426,11431
1512374963930,11426,11431
1512374964793,11426,11430
1512374965629,11426,11430
1512374966431,11426,11427
1512374968067,11423,11426
1512374969102,11423,11424
1512374969871,11414,11422
1512374970495,11414,11422
1512374971283,11410,11422
1512374972937,11420,11421
1512374973829,11420,11421
1512374974477,11416,11420
1512374975430,11417,11420
1512374977015,11412,11418
1512374977833,11415,11418
1512374978743,11412,11417
1512374979436,11404,11417
1512374981037,11413,11414
1512374982000,11405,11411
1512374982711,11405,11413
1512374983491,11406,11410
1512374984335,11406,11410
1512374985984,11406.08292756,11407
1512374986769,11406.08292756,11407
1512374986769,11406.08292756,11407
1512374986769,11406.08292756,11407
1512374986769,11406.08292756,11407
1512374986769,11406.08292756,11407
1512374986769,11406.08292756,11407
1512374986769,11406.08292756,11407
1512374986769,11406.08292756,11407
1512374994780,11401,11406
1512374995705,11401,11405
1512374997155,11406,11407
1512374997774,11406,11408
1512374998443,11407,11408
1512374999321,11407,11408
1512375001035,11407,11408
1512375001744,11407,11408
1512375002513,11407,11408
1512375004167,11407,11408
1512375005023,11407,11408
1512375005809,11407,11408
1512375006663,11407,11408
1512375007480,11407,11408
1512375008258,11407,11408
1512375009451,11407,11408
1512375011040,11407,11408
1512375011808,11407,11408
1512375012690,11407,11408
1512375013559,11407,11408
1512375015135,11407,11408
1512375015945,11407,11408
1512375015945,11407,11408
1512375017581,11407,11408
1512375018353,11407,11408
1512375019230,11407,11408
1512375020916,11407,11408
1512375021628,11407,11408
1512375022444,11407,11408
1512375024079,11407,11408
1512375024886,11407,11408
1512375025739,11407,11408
1512375026627,11407,11408
1512375027453,11407,11408
1512375028948,11407,11408
1512375029819,11407,11408
1512375030665,11407,11410
1512375031616,11407.15090174,11410
1512375033069,11409,11410
1512375033836,11409.16818631,11410
1512375034658,11409,11411
1512375035498,11410,11411
1512375037095,11410.11749669,11419
1512375037917,11411,11418
1512375039145,11418,11419
1512375039911,11418,11419
1512375040702,11418,11420
1512375041457,11418,11419
1512375043136,11419,11421.98387649
1512375044000,11419,11422
1512375044781,11420,11422.93318687
1512375045668,11421,11422.93318687
1512375047176,11421,11422.93318687
1512375048000,11421,11422.93318687
1512375048900,11422,11422.93318687
1512375049742,11422,11425
1512375050478,11422,11424.95047144
1512375052123,11423,11424
1512375053002,11423,11424
1512375053745,11423,11423.88249726
1512375053745,11423,11423.88249726
1512375053745,11423,11423.88249726
1512375053745,11423,11423.88249726
1512375053745,11423,11423.88249726
1512375053745,11423,11423.88249726
1512375053745,11423,11423.88249726
1512375053745,11423,11423.88249726
1512375061721,11423,11426
1512375062542,11424,11426
1512375064189,11424,11425
1512375064851,11424,11425
1512375065798,11424,11425
1512375066582,11425,11462
1512375068164,11428,11434.91823047
1512375068164,11428,11434.91823047
1512375070205,11434,11434.79956667
1512375071024,11434,11435
1512375071782,11434.08758389,11434.68090288
1512375072603,11434,11453
1512375073589,11435,11452
1512375075094,11436,11452
1512375075916,11435,11450
1512375076823,11435,11449
1512375078060,11437,11448
1512375078751,11436,11448
1512375079671,11438,11447
1512375080513,11437,11447.97124825
1512375082043,11439,11444
1512375083011,11439,11440
1512375083777,11439,11440
1512375084584,11439,11439.90210999
1512375085470,11439,11439.90210999
1512375087035,11439,11439.78344619
1512375087853,11439,11439.78344619
1512375088616,11439,11440
1512375089435,11439,11439.66478239
1512375091117,11439.0714634,11439.90210999
1512375091976,11439.0714634,11439.54611859
1512375092736,11439.0714634,11439.78344619
1512375093554,11439.0714634,11439.4274548
1512375095144,11439,11439.308791
1512375095927,11439,11439.308791
1512375096715,11439,11439.90210999
1512375097530,11439,11439.1901272
1512375099200,11439,11439.90210999
1512375100027,11439.0714634,11439.90210999
1512375100763,11439.0714634,11439.90210999
1512375101561,11439.1901272,11439.90210999
1512375102505,11439.0714634,11439.90210999
1512375104105,11440.13943758,11445
1512375104818,11441,11451
1512375105699,11440,11444
1512375106540,11441,11442
1512375107323,11441,11443.93667912
1512375109152,11442.15672215,11442.98736874
1512375109800,11442.15672215,11442.98736874
1512375110548,11442.15672215,11443
1512375111429,11452,11455
1512375112352,11442.15672215,11442.86870494
1512375113429,11442.27538595,11442.86870494
1512375114998,11442.15672215,11442.86870494
1512375115827,11442.15672215,11442.86870494
1512375116710,11442.15672215,11442.86870494
1512375117440,11442.15672215,11442.86870494
1512375119134,11442.15672215,11442.86870494
1512375119932,11442.15672215,11442.86870494
1512375120696,11442.15672215,11442.86870494
1512375121663,11442.15672215,11442.86870494
1512375123198,11442,11442.75004114
1512375123909,11442,11442.75004114
1512375124699,11443,11449
1512375125626,11442,11449
1512375127178,11444,11448
1512375127953,11444,11447
1512375128873,11445,11447
1512375129685,11445,11446
1512375129685,11445,11446
1512375129685,11445,11446
1512375129685,11445,11446
1512375129685,11445,11446
1512375129685,11445,11446
1512375129685,11445,11446
1512375129685,11445,11446
1512375137581,11445,11447
1512375138441,11445,11446.90327407
1512375140060,11446,11447.85258445
1512375140739,11446,11446.78461027
1512375141566,11446,11446.78461027
1512375143182,11446,11446.66594647
1512375144008,11447,11449
1512375144876,11447,11451
1512375145645,11448,11449
1512375146682,11448,11450
1512375148089,11448,11449
1512375148899,11448,11449
1512375149725,11448,11449
1512375150589,11448,11451
1512375152165,11450,11451
1512375153041,11450,11451
1512375153752,11450,11451
1512375154780,11450,11451
1512375155413,11450,11451
1512375156229,11450,11451
1512375158167,11450,11451
1512375158981,11450,11451
1512375159819,11450,11451
1512375160626,11450,11451
1512375161409,11450,11451
1512375163103,11450,11451
1512375163862,11450,11451
1512375164706,11450,11451
1512375165523,11450,11451
1512375167107,11451,11455
1512375167970,11451,11455
1512375168803,11452,11454
1512375169606,11450,11454
1512375171139,11454,11455
1512375172006,11453,11455
1512375172921,11454,11455
1512375173577,11454,11455
1512375175186,11454,11455
1512375176016,11454,11455
1512375176803,11454,11455
1512375177718,11455,11458
1512375178531,11455,11458
1512375180095,11457,11463
1512375180859,11456,11457
1512375181693,11456,11457
1512375182642,11456,11463
1512375184156,11458,11461
1512375184911,11458,11460
1512375185776,11465,11468
1512375186536,11460,11465
1512375188172,11464,11465
1512375189051,11464,11465
1512375189825,11464,11465
1512375190589,11465,11467
1512375191404,11465,11466
1512375193061,11465,11468
1512375193846,11464,11465
1512375194754,11466,11467
1512375195597,11466,11468
1512375197174,11467,11470
1512375197987,11466,11474
1512375198797,11469,11471
1512375199654,11469,11473
1512375201200,11469,11470
1512375202100,11470,11472
1512375202811,11469,11471
1512375203685,11471,11473
1512375204529,11471,11473
1512375206133,11473,11476
1512375206133,11473,11476
1512375206133,11473,11476
1512375206133,11473,11476
1512375210091,11472,11476
1512375210091,11472,11476
1512375210091,11472,11476
1512375210091,11472,11476
1512375210091,11472,11476
1512375214769,11475,11476
1512375216179,11473,11483
1512375217004,11473,11476
1512375217721,11477,11482
1512375218577,11477,11480
1512375220183,11478,11481
1512375220956,11478,11481
1512375221807,11479,11480
1512375222984,11479,11480
1512375223775,11479,11480
1512375223775,11479,11480
1512375225856,11479,11480
1512375226702,11479,11480
1512375227633,11479,11480
1512375229182,11479,11480
1512375230127,11479,11480
1512375230857,11479,11480
1512375231699,11479,11480
1512375232451,11479,11480
1512375233989,11479,11480
1512375234746,11479,11480
1512375235804,11479,11480
1512375237190,11479,11480
1512375238060,11479,11480
1512375238829,11479,11480
1512375239692,11479,11480
1512375240496,11479,11480
1512375242139,11479,11480
1512375242911,11479,11480
1512375243726,11479,11480
1512375244503,11479,11480
1512375246208,11479,11480
1512375246939,11479,11480
1512375247823,11479,11480
1512375248578,11479,11480
1512375250183,11479,11480
1512375251040,11479,11480
1512375251813,11479,11480
1512375252701,11479,11480
1512375253500,11479,11480
1512375255085,11479,11480
1512375255984,11479,11480
1512375256756,11479,11480
1512375257683,11479,11480
1512375259146,11477,11479
1512375260065,11477,11478
1512375260833,11477,11478
1512375261674,11477,11479
1512375263209,11471,11477
1512375264098,11471,11472
1512375264793,11470,11471
1512375265686,11470,11471
1512375266482,11470,11471
1512375268098,11467,11469
1512375268909,11466,11467
1512375269827,11466,11467
1512375270521,11466,11467
1512375272211,11460,11470
1512375273008,11460,11469
1512375273777,11460,11464
1512375274610,11461,11463
1512375275443,11460,11463
1512375277037,11461,11463
1512375277869,11461,11463
1512375278662,11462,11467
1512375279457,11462,11466
1512375281173,11471,11475
1512375281173,11471,11475
1512375281173,11471,11475
1512375281173,11471,11475
1512375285227,11471,11475
1512375285227,11471,11475
1512375285227,11471,11475
1512375285227,11471,11475
1512375285227,11471,11475
1512375289488,11472,11474
1512375291104,11472,11473
1512375291967,11471,11473
1512375292780,11471,11472
1512375293555,11471,11472
1512375294422,11471,11472
1512375296100,11471,11472
1512375296919,11471,11472
1512375296919,11471,11472
1512375298972,11471,11475
1512375299697,11471,11477
1512375300507,11471,11476
1512375302151,11476,11478
1512375302929,11476,11478
1512375303747,11477,11478
1512375304677,11477,11478
1512375306198,11477,11478
1512375307050,11477,11480
1512375307935,11477,11480
1512375308693,11478,11480
1512375309554,11478,11479
1512375310465,11477,11478
1512375311964,11477,11480
1512375312823,11477,11480
1512375313564,11477,11480
1512375314415,11479,11480
1512375316043,11479,11480
1512375316965,11476,11480
1512375317768,11479,11480
1512375318527,11477,11480
1512375319274,11477,11479
1512375320891,11476,11479
1512375321728,11476,11479
1512375322633,11476,11479
1512375323505,11476,11479
1512375325030,11477,11479
1512375325871,11477,11479
1512375326663,11477,11479
1512375327481,11478,11479
1512375328350,11478,11480
1512375329988,11478,11479
1512375330717,11478,11479
1512375331592,11478,11479
1512375333224,11478,11479
1512375334042,11478,11482
1512375334812,11479,11482
1512375335583,11479,11482
1512375337232,11479,11481
1512375338039,11479,11480
1512375338039,11479,11480
1512375340040,11479,11480
1512375340787,11479,11480
1512375341598,11479,11480
1512375342419,11479,11481
1512375344002,11479,11480
1512375344849,11479,11480
1512375345646,11479,11480
1512375346476,11479,11480
1512375348042,11479,11480
1512375348858,11479,11480
1512375349717,11479,11480
1512375350526,11479,11480
1512375352127,11479,11487
1512375352938,11479,11486
1512375353769,11479,11490
1512375353769,11479,11490
1512375353769,11479,11490
1512375353769,11479,11490
1512375357667,11479,11490
1512375357667,11479,11490
1512375357667,11479,11490
1512375357667,11479,11490
1512375362139,11479,11480
1512375362904,11479,11480
1512375363727,11479,11480
1512375364531,11479.06116333,11488
1512375366070,11479.06116333,11487
1512375366950,11479.06116333,11487
1512375367717,11479.06116333,11486
1512375368538,11480,11488
1512375369520,11480,11488
1512375370657,11481,11487
1512375372203,11481,11487
1512375373011,11481,11489
1512375373879,11481,11488
1512375374646,11481,11488
1512375375505,11481,11487
1512375377171,11481,11487
1512375377912,11482,11485
1512375378815,11482,11488
1512375379494,11483,11485
1512375380459,11483,11487
1512375382113,11483,11487
1512375382814,11483,11488
1512375383667,11483,11487
1512375384494,11484,11488
1512375386068,11484,11488
1512375387061,11484,11486
1512375387734,11484,11487
1512375388490,11484,11485
1512375389365,11484,11485
1512375390977,11484,11485
1512375391774,11484,11485
1512375392593,11484,11485
1512375394170,11484,11485
1512375395029,11484,11485
1512375395762,11484,11485
1512375396638,11484,11485
1512375397416,11484,11485
1512375399063,11489,11492
1512375399833,11490,11491
1512375400615,11489,11491
1512375401433,11489,11490
1512375403004,11489,11491
1512375403875,11489,11491
1512375404749,11489,11491
1512375405711,11489,11491
1512375407126,11489,11490
1512375408051,11489,11491
1512375408812,11489,11491
1512375409636,11489,11494
1512375410812,11489,11490
1512375411572,11489,11493
1512375413182,11489,11492
1512375413996,11491,11492
1512375414795,11491,11492
1512375415634,11491,11499
1512375416498,11491,11498
1512375418080,11491,11497
1512375418898,11491,11498
1512375419715,11491,11496
1512375420540,11491,11498
1512375422174,11491,11498
1512375423066,11491,11494
1512375423850,11491,11497
1512375424659,11491,11497
1512375425539,11491,11497
1512375425539,11491,11497
1512375425539,11491,11497
1512375425539,11491,11497
1512375429623,11491,11493
1512375429623,11491,11493
1512375429623,11491,11493
1512375429623,11491,11493
1512375433916,11491,11492
1512375435093,11491,11496
1512375435991,11492,11495
1512375436711,11491,11495
1512375437530,11495,11496
1512375439196,11491,11497
1512375439964,11491,11500
1512375440743,11492,11496
1512375441612,11492,11499
1512375443242,11491,11497
1512375444060,11493,11496
1512375444881,11491,11496
1512375445716,11491,11497
1512375446478,11492,11497
1512375448152,11492,11495
1512375448967,11491,11494
1512375449897,11491,11496
1512375450625,11492,11493
1512375451442,11491,11493
1512375453071,11491,11492
1512375453953,11491,11492
1512375454683,11491,11492
1512375455476,11490,11492
1512375457192,11490,11493
1512375458046,11484,11490
1512375458867,11484,11491
1512375459646,11485,11492
1512375460468,11485,11490
1512375461990,11489,11490
1512375462957,11487,11490
1512375463612,11487,11489
1512375464480,11488,11489
1512375465846,11499,11500
1512375467238,11499,11500
1512375468139,11499,11500
1512375468863,11499,11500
1512375469679,11499,11500
1512375471043,11499,11500
1512375472123,11499,11500
1512375473058,11499,11500
1512375473733,11499,11500
1512375474508,11499,11500
1512375476177,11499,11500
1512375476975,11499,11500
1512375478032,11499,11500
1512375478671,11499,11500
1512375480244,11491,11498
1512375481071,11490,11497
1512375481891,11490.09689654,11496
1512375483097,11490,11495
1512375483917,11490,11494
1512375484756,11491,11495
1512375485560,11491,11495
1512375487180,11491,11492
1512375487953,11491.28353452,11495
1512375488870,11491.40219832,11494
1512375489640,11491.16487072,11493
1512375490602,11490,11491
1512375492073,11490,11491
1512375492973,11490.09689654,11491
1512375493711,11490.09689654,11491
1512375494509,11490.09689654,11494
1512375496156,11493.06349149,11495
1512375496923,11493,11494
1512375497816,11493,11494
1512375498661,11493,11494
1512375500150,11493.06349149,11494
1512375500150,11493.06349149,11494
1512375500150,11493.06349149,11494
1512375500150,11493.06349149,11494
1512375500150,11493.06349149,11494
1512375500150,11493.06349149,11494
1512375500150,11493.06349149,11494
1512375500150,11493.06349149,11494
1512375508141,11493,11494
1512375508951,11493,11494
1512375509788,11493,11494
1512375510602,11493,11494
1512375512139,11493,11494
1512375513155,11493,11494
1512375513870,11493,11494
1512375514746,11493,11494
1512375516237,11493,11494
1512375517063,11493,11494
1512375518032,11493,11494
1512375518635,11493,11494
1512375519453,11493,11494
1512375521085,11493,11494
1512375521984,11493,11494
1512375522752,11493,11494
1512375523804,11493,11494
1512375525014,11493,11494
1512375525789,11492.94482769,11493
1512375526830,11491,11493
1512375527803,11490,11491
1512375528673,11490,11491
1512375530166,11490,11491
1512375531031,11490,11491
1512375531808,11490,11491
1512375532669,11490,11491
1512375533536,11490,11491
1512375535040,11490,11491
1512375535850,11490,11491
1512375536792,11490,11491
1512375537506,11490,11494
1512375539088,11490,11491
1512375539991,11490,11491
1512375540721,11490,11491
1512375541495,11490,11491
1512375543207,11490,11493
1512375543925,11490,11491
1512375544673,11490,11491
1512375545578,11490,11491
1512375546376,11490,11491
1512375548126,11490,11491
1512375548884,11490,11491
1512375549652,11490,11493
1512375550417,11490,11492
1512375552089,11490,11491
1512375553126,11490,11494
1512375553677,11490,11494
1512375554548,11490,11493
1512375556117,11490,11492
1512375556933,11490,11491
1512375557802,11490,11491
1512375558546,11490,11493
1512375559808,11490,11492
1512375560695,11490,11492
1512375562220,11490,11493
1512375563085,11490,11491
1512375563838,11490,11491
1512375564615,11490,11491
1512375565453,11490,11491
1512375567075,11490,11491
1512375568094,11490,11491
1512375568845,11490,11491
1512375569660,11490,11491
1512375571218,11490,11491
1512375572042,11490,11491
1512375572947,11490,11491
1512375573675,11490,11491
1512375574505,11490,11491
1512375574505,11490,11491
1512375574505,11490,11491
1512375574505,11490,11491
1512375574505,11490,11491
1512375574505,11490,11491
1512375574505,11490,11491
1512375574505,11490,11491
1512375582520,11490,11491
1512375583363,11490,11491
1512375584598,11490,11491
1512375586079,11490,11491
1512375586947,11490,11491
1512375587913,11490,11491
1512375588636,11490,11491
1512375589451,11490,11490.92754313
1512375591119,11490,11491
1512375591930,11490,11491
1512375592646,11490,11490.92754313
1512375593499,11490,11491
1512375595167,11490,11491
1512375595919,11490,11491
1512375596788,11490,11491
1512375597756,11490,11491
1512375599251,11490,11491
1512375600164,11490,11490.80887933
1512375600936,11490,11491
1512375601715,11490,11490.69021553
1512375602578,11490,11491
1512375604239,11490,11491
1512375604975,11490,11491
1512375605778,11490,11491
1512375606622,11490,11491
1512375607483,11490,11491
1512375609121,11490,11491
1512375609896,11490,11491
1512375610868,11490,11491
1512375611520,11490,11491
1512375612289,11490,11490.92754313
1512375614014,11490,11490.92754313
1512375614785,11490,11490.92754313
1512375615566,11490,11490.92754313
1512375616810,11490,11491
1512375617636,11490,11490.80887933
1512375619255,11490,11490.92754313
1512375620036,11490,11491
1512375620839,11490,11491
1512375621655,11490,11491
1512375622574,11490,11491
1512375623369,11490,11491
1512375624895,11481,11490
1512375625797,11481,11490
1512375626580,11477,11489
1512375628139,11485,11487
1512375629002,11485,11487
1512375629885,11485,11486
1512375630606,11491,11493
1512375631473,11491,11492
1512375633016,11491,11492
1512375633881,11491,11492
1512375634727,11491,11492
1512375635523,11491,11492
1512375637108,11491,11492
1512375637928,11491,11492
1512375638721,11491,11492
1512375639646,11491,11492
1512375641255,11491,11492
1512375642033,11491,11492
1512375643028,11491,11492
1512375643769,11491,11492
1512375645232,11491,11492
1512375646089,11491,11492
1512375646902,11491,11492
1512375647789,11491,11492
1512375648660,11491,11492
1512375650184,11491,11492
1512375650184,11491,11492
1512375650184,11491,11492
1512375650184,11491,11492
1512375650184,11491,11492
1512375650184,11491,11492
1512375650184,11491,11492
1512375650184,11491,11492
1512375658252,11491,11492
1512375659013,11491,11492
1512375660224,11491,11492
1512375661037,11491,11492
1512375661801,11491,11492
1512375662579,11491,11492
1512375664242,11491,11492
1512375665077,11491,11492
1512375665995,11491,11492
1512375666690,11491,11492
1512375667499,11491,11492
1512375669158,11491,11492
1512375670024,11491,11492
1512375670741,11491,11492
1512375671572,11491,11492
1512375673234,11491,11492
1512375673995,11491,11492
1512375674810,11491,11492
1512375675632,11491,11492
1512375677271,11491,11492
1512375678043,11491,11492
1512375678874,11491,11492
